case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0124,Clerk-000001,Loan Officer-000002,Assess loan risk,2023-04-29T00:21:20+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0124,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-04-29T00:41:20+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0124,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-04-29T00:45:15+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0124,Senior Officer-000002,Clerk-000007,Cancel application,2023-04-29T01:05:15+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0125,Clerk-000005,AML Investigator-000002,AML check,2023-04-28T22:30:47+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0125,AML Investigator-000002,Clerk-000006,Check credit history,2023-04-28T22:59:08+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0125,Clerk-000006,Appraiser-000002,Appraise property,2023-04-29T01:13:14+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0125,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-29T18:29:19+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0125,Loan Officer-000003,Clerk-000001,Reject application,2023-04-29T18:49:19+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0126,Clerk-000006,Clerk-000001,Check credit history,2023-04-28T23:01:24+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0126,Clerk-000001,Appraiser-000002,Appraise property,2023-04-28T23:11:29+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0126,Appraiser-000002,AML Investigator-000002,AML check,2023-04-28T23:52:46+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0126,AML Investigator-000002,Loan Officer-000004,Assess loan risk,2023-04-29T00:00:05+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0126,Loan Officer-000004,Clerk-000001,Reject application,2023-04-29T00:20:05+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0127,Clerk-000002,AML Investigator-000001,AML check,2023-04-28T23:58:26+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0127,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-29T00:46:23+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0127,Appraiser-000001,Clerk-000006,Check credit history,2023-04-29T01:09:18+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0127,Clerk-000006,Loan Officer-000003,Assess loan risk,2023-04-29T18:24:11+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0127,Loan Officer-000003,Clerk-000001,Reject application,2023-04-29T18:44:11+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0128,Clerk-000005,Clerk-000001,Check credit history,2023-04-29T00:01:04+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0128,Clerk-000001,Appraiser-000002,Appraise property,2023-04-29T00:06:00+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0128,Appraiser-000002,AML Investigator-000001,AML check,2023-04-29T00:57:26+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0128,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-29T01:40:02+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0128,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-04-29T02:00:02+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0128,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-29T02:00:42+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0128,Senior Officer-000001,Clerk-000006,Cancel application,2023-04-29T18:20:42+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0129,Clerk-000006,Appraiser-000002,Appraise property,2023-04-29T01:12:12+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0129,Appraiser-000002,AML Investigator-000002,AML check,2023-04-29T01:43:42+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0129,AML Investigator-000002,Clerk-000006,Check credit history,2023-04-29T01:45:44+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0129,Clerk-000006,Loan Officer-000003,Assess loan risk,2023-04-29T03:39:55+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0129,Loan Officer-000003,Clerk-000005,Reject application,2023-04-29T03:59:55+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0130,Clerk-000002,Clerk-000005,Check credit history,2023-04-29T01:16:35+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0130,Clerk-000005,AML Investigator-000001,AML check,2023-04-29T02:15:29+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0130,AML Investigator-000001,Appraiser-000002,Appraise property,2023-04-29T03:56:08+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0130,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-04-29T04:55:12+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0130,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-04-29T05:15:12+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0130,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-29T05:30:33+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0130,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-29T05:50:33+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0131,Clerk-000002,Clerk-000001,Check credit history,2023-04-29T03:00:23+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0131,Clerk-000001,Appraiser-000001,Appraise property,2023-04-29T03:00:37+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0131,Appraiser-000001,AML Investigator-000002,AML check,2023-04-29T03:22:23+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0131,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-29T03:46:51+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0131,Loan Officer-000003,Clerk-000005,Reject application,2023-04-29T04:06:51+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0132,Clerk-000001,AML Investigator-000002,AML check,2023-04-29T02:38:52+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0132,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-29T02:51:13+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0132,Appraiser-000001,Clerk-000005,Check credit history,2023-04-29T02:56:52+00:00,Handover for Check credit history; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0132,Clerk-000005,Loan Officer-000004,Assess loan risk,2023-04-29T04:18:57+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0132,Loan Officer-000004,Loan Officer-000002,Design loan offer,2023-04-29T04:38:57+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0132,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-29T04:49:29+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0132,Senior Officer-000001,Clerk-000005,Cancel application,2023-04-29T05:09:29+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0133,Clerk-000003,AML Investigator-000001,AML check,2023-04-29T19:11:03+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0133,AML Investigator-000001,Clerk-000002,Check credit history,2023-04-29T19:47:11+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0133,Clerk-000002,Appraiser-000002,Appraise property,2023-04-29T19:56:31+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0133,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-29T20:22:25+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0133,Loan Officer-000003,Loan Officer-000002,Design loan offer,2023-04-29T20:42:25+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0133,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-29T20:55:06+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0133,Senior Officer-000001,Clerk-000001,Approve application,2023-04-29T21:15:06+00:00,Handover for Approve application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0134,Clerk-000007,AML Investigator-000001,AML check,2023-04-29T03:02:53+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0134,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-29T03:08:06+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0134,Appraiser-000001,Clerk-000004,Check credit history,2023-04-29T04:18:25+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0134,Clerk-000004,Loan Officer-000002,Assess loan risk,2023-04-29T06:50:20+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0134,Loan Officer-000002,Clerk-000003,Reject application,2023-04-29T07:10:20+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0135,Clerk-000004,Clerk-000007,Check credit history,2023-04-29T19:51:41+00:00,Handover for Check credit history; selected Clerk-000007 from 7 feasible resources.
S_llm_agent_proxy_0135,Clerk-000007,Appraiser-000002,Appraise property,2023-04-29T20:10:53+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0135,Appraiser-000002,AML Investigator-000001,AML check,2023-04-29T20:58:07+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0135,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-29T21:53:19+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0135,Loan Officer-000002,Clerk-000008,Reject application,2023-04-29T22:13:19+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0136,Clerk-000004,Clerk-000001,Check credit history,2023-04-30T12:24:26+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0136,Clerk-000001,AML Investigator-000002,AML check,2023-04-30T12:47:53+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0136,AML Investigator-000002,Appraiser-000001,Appraise property,2023-05-01T05:39:39+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0136,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-01T06:01:53+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0136,Loan Officer-000004,Clerk-000005,Reject application,2023-05-01T06:21:53+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0137,Clerk-000003,Clerk-000008,Return application back to applicant,2023-04-30T12:51:30+00:00,Handover for Return application back to applicant; selected Clerk-000008 from 7 feasible resources.
S_llm_agent_proxy_0137,Clerk-000008,Applicant-000001,Applicant completes form,2023-04-30T13:04:50+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0137,Applicant-000001,Clerk-000005,Check application form completeness,2023-04-30T14:04:50+00:00,Handover for Check application form completeness; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0137,Clerk-000005,AML Investigator-000001,AML check,2023-04-30T14:34:09+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0137,AML Investigator-000001,Clerk-000007,Check credit history,2023-05-01T07:25:31+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0137,Clerk-000007,Appraiser-000001,Appraise property,2023-05-01T08:09:41+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0137,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-01T09:00:33+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0137,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-05-01T09:20:33+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0137,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-01T09:24:28+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
